id,path
759,13 14 17 22 185 186 5
430,13 133 136 22 29 30 5
583,20 8 17 18 15 40
2090,125 88 268 269 122 89 86 23 117
2375,31 14 45 50 29 115 177 178 91
703,93 94 95 82 23 23 164 74 79
896,62 22 29 115 88 89 91
1195,235 58 59 15 234 74 79
1245,39 113 22 23 101
1618,261 258 259 68
2214,31 14 45 60 14 45 50 85 86 5
1733,13 81 82 23 23 150
1845,57 14 58 22 23 114 37
249,21 22 23 23 23 23 66
1685,80 73 233 14 58 22 223 94 95 122 124
1908,21 22 23 23 23 23 68
2520,168 22 23 164 90
1126,31 14 58 22 81 82 16
2692,13 14 15 64 51 46 52
1585,257 14 15 34 36
2729,57 14 15 64 65
1584,257 14 15 34 37
2408,71 14 15 111 9 26
2728,57 14 15 64 66
1822,13 81 82 59 98
2693,13 14 15 64 51 46 47
402,130 22 22 23 66
401,130 22 22 23 65
568,31 14 45 50 29 115 116 95 82 19
1431,92 223 121 94 115 116 30 23 23 104 19
1493,92 29 115 88 94 95 122 89 96
2579,69 194 195 66
419,135 136 137 138
2505,13 14 15 64 16
1067,80 73 163 22 22 22 23 169
2255,48 45 50 22 22 22 22 29 30 5
1422,21 22 23 23 104 19
1538,44 45 50 22 29 115 116 30 23 117
2067,69 22 223 121 94 115 116 30 23 117
2080,57 14 45 50 22 22 85 88 89 91
578,13 14 15 64 23 23 23 23 23 131
2409,71 14 15 111 9 10
398,130 22 23 65
2433,80 73 233 14 110 14 45 50 29 30 5
287,31 14 45 50 29 30 5
1527,32 113 22 22 23 65
858,13 14 58 185 186 5
876,62 210 211 212
1721,31 14 110 14 58 22 23 212
724,125 88 94 115 116 175 5
2619,170 22 23 23 167
265,57 14 15 111 15 19
403,130 22 22 22 23 65
1738,173 266 267 23 114 36
1035,62 22 22 23 169
1737,173 266 267 23 114 37
2637,93 94 95 82 23 23 23 23 23 23 155
599,130 22 23 66
1858,13 14 58 22 22 85 86 5
735,20 180 181 107 40
537,13 14 15 61 54
1358,170 22 23 23 155
1437,69 22 22 29 115 88 89 91
2477,31 14 45 50 22 81 94 95 89 293 176
184,31 81 94 95 89 86 23 78 74 79
1157,80 73 163 73 74 75
979,31 14 45 50 210 218 219 215 216
2494,13 63 64 152
1099,42 14 15 64 65
751,43 14 58 22 23 126
560,69 22 29 115 116 30 59 9 26
2581,102 194 195 66
1098,42 14 15 64 68
1362,13 81 82 23 23 66
1360,13 81 82 23 23 68
2730,42 14 15 64 66
2382,28 286 180 181 16
530,154 22 23 51 46 47
349,125 88 94 95 122 119 82 19
529,154 22 23 51 46 52
1952,32 33 14 58 29 30 5
818,69 194 195 101
4,7 8 9 10
561,69 22 29 115 116 30 59 9 10
1191,62 73 233 14 15 16
5,7 8 9 11
2527,48 45 284 22 23 164 90
2664,43 14 58 22 23 150
2238,120 121 122 89 116 30 23 285 46 52
2707,154 22 23 104 19
2050,129 22 23 51 54
673,93 94 95 82 23 104 19
770,43 14 15 111 9 26
741,156 157 160 106 180 181 178 96
2244,13 22 23 51 54
1569,87 88 89 86 23 59 98
1879,151 22 85 86 5
2224,44 45 284 22 23 150
771,43 14 15 111 9 10
1088,67 63 64 114 37
734,20 180 181 107 108
1136,87 88 89 116 30 23 114 37
2084,48 45 50 22 81 268 269 89 116 30 23 117
1089,67 63 64 114 36
2616,154 22 22 23 23 68
2179,39 199 200 37
215,31 14 58 22 22 103 104 16
960,168 22 81 82 16
2778,44 45 284 22 23 131
2738,62 81 94 95 89 86 23 117
2380,13 180 181 287 25
189,42 14 15 56
1311,39 113 22 22 29 115 116 95 123
2585,39 33 14 15 34 37
1363,170 22 81 82 16
968,80 73 77 22 23 51 54
2590,42 14 58 185 186 5
429,55 22 23 137 134 19
2133,67 22 23 104 23 104 19
110,42 14 15 70
2582,102 194 195 101
1573,13 14 58 22 85 88 89 91
708,31 81 94 95 89 116 95 82 19
44,42 14 15 16
1066,129 22 22 103 104 16
1873,151 63 14 15 16
549,87 88 89 86 59 9 11
548,87 88 89 86 59 9 10
797,43 14 110 14 58 185 186 5
1767,31 180 181 178 269 123
906,151 208 218 219 5
1958,57 14 15 61 54
2534,62 73 163 22 81 94 95 89 96
1337,249 160 106 107 161 90
2220,44 45 284 22 23 66
1000,93 94 95 82 23 51 46 52
2170,92 281 88 94 115 116 30 23 53
2754,87 88 89 116 30 23 59 9 26
1053,31 14 58 73 163 22 23 150
1568,31 14 58 22 85 86 5
2475,31 14 45 50 292 88 89 91
2741,62 22 22 85 88 94 115 116 30 51 54
39,42 14 15 41
2463,44 45 284 22 23 68
40,42 14 15 40
779,87 88 89 86 51 54
991,31 14 45 50 22 223 218 115 116 30 23 53
1854,21 22 23 23 23 59 15 19
2461,31 14 110 14 45 50 29 115 116 30 51 54
1199,236 237 238 40
2594,298 295 296 5
102,13 14 15 64 68
455,21 142 143 89 96
1925,151 22 73 163 22 22 29 115 88 89 91
1741,62 22 266 267 5
1623,13 263 264 259 260
844,206 180 181 16
631,168 22 23 23 162
2219,44 45 284 22 23 53
2638,93 94 95 82 23 23 23 23 23 23 68
820,69 194 195 116 30 59 15 19
579,13 14 15 64 23 23 23 23 23 65
1052,31 14 58 73 163 22 23 128
2565,31 22 63 14 45 50 85 86 5
202,31 14 58 22 23 23 65
1844,57 14 58 22 23 65
201,31 14 58 22 23 23 66
508,13 22 23 16
567,31 14 45 50 29 115 116 95 123
632,168 22 23 23 150
103,13 14 15 64 65
104,13 14 15 64 66
1722,31 14 110 14 58 22 23 150
2473,87 88 89 293 51 46 52
961,151 22 81 82 16
509,13 22 23 68
640,13 103 104 23 164 74 79
2068,69 22 223 121 94 115 116 30 23 171
136,42 14 15 83
399,130 22 23 131
544,13 14 45 60 14 58 85 86 5
1277,246 22 103 63 64 99
384,127 22 23 59 15 41
641,13 103 104 23 164 74 66
933,32 113 22 29 115 116 30 23 53
998,57 14 58 22 29 115 88 89 91
1338,249 160 106 107 161 24
1967,93 268 269 82 23 167
2013,62 63 133 134 16
2307,13 14 58 22 29 115 116 143 149
2503,13 14 15 64 19
198,57 14 58 22 23 99
978,31 14 45 50 210 218 219 215 144
1757,92 266 268 269 122 124
2169,92 281 88 94 115 116 30 23 117
1869,251 63 64 150
2074,39 113 22 23 51 54
2742,92 85 88 94 115 116 30 51 54
2430,44 45 46 15 111 98
2700,154 22 23 59 15 64 51 54
168,84 14 45 50 22 22 85 86 5
383,127 22 23 59 15 19
1151,57 14 45 50 22 81 82 16
598,42 106 107 161 158 162
1063,13 103 104 23 23 164 74 79
2281,109 110 14 15 40
2386,289 286 180 181 178 116 3 222
2037,48 45 50 22 223 224 5
1255,55 22 23 23 104 19
1636,48 45 46 15 64 23 114 37
1698,69 22 22 23 164 90
1637,48 45 46 15 64 23 114 36
2195,13 14 15 234 74 150
1565,13 103 104 23 23 164 74 68
2578,69 194 195 294
2628,13 81 82 23 23 23 23 23 23 68
519,153 22 22 22 23 65
726,87 177 178 116 30 23 53
442,141 142 143 19
676,31 103 22 81 94 95 89 96
1322,92 29 115 116 30 23 23 68
2591,84 14 58 185 186 5
1341,251 22 23 150
1706,80 73 163 22 22 23 65
1707,80 73 163 22 22 23 66
1482,87 88 89 86 23 53
465,69 63 14 58 29 115 116 30 23 117
1784,262 274 275 19
2790,13 14 45 50 63 14 15 16
1170,230 231 232 82 23 117
463,92 29 115 116 30 59 148
1839,31 14 58 81 94 95 89 116 30 23 117
2230,92 29 115 116 30 23 285 46 52
2181,39 199 202 203 5
706,69 22 22 81 94 95 89 116 95 123
2231,92 29 115 116 30 23 285 46 47
2088,125 88 268 269 122 124
2526,44 45 284 22 23 164 90
2630,168 22 22 81 82 16
2083,48 45 50 22 81 268 269 89 96
2413,102 22 22 29 115 116 30 59 9 26
289,48 45 50 22 29 30 5
1188,13 14 15 234 74 79
2656,31 14 110 14 58 85 86 5
661,69 73 77 22 23 171
475,92 29 115 88 142 115 88 89 91
2316,48 45 284 22 85 86 5
1193,235 58 59 15 19
17,27 22 23 18 9 26
739,27 160 106 180 181 16
725,87 177 178 116 30 23 117
1148,32 33 14 45 50 22 29 30 5
2032,42 14 15 256
507,13 22 23 152
1598,55 22 23 59 15 111 98
2580,102 194 195 294
18,27 22 23 18 9 10
1194,235 58 59 15 234 90
1217,27 22 23 59 15 34 37
2161,39 113 22 223 224 5
2612,153 22 22 22 29 30 5
1107,44 45 60 14 15 16
1800,31 274 14 15 56
2229,92 29 115 116 30 23 285 54
2543,44 45 50 22 29 115 116 95 123
832,87 177 178 203 204
1672,13 14 15 234 74 66
1189,13 14 15 234 74 68
1566,13 14 58 22 85 86 5
1141,31 14 58 22 81 94 95 89 96
1202,240 22 23 19
763,7 8 110 111 15 19
990,31 14 45 50 22 223 218 115 116 30 23 117
834,87 177 178 203 200 35
2005,69 22 63 64 65
2744,42 14 15 301
1880,87 88 89 86 23 150
679,151 73 74 75
1983,42 2 115 116 30 59 148
964,213 210 211 51 54
777,31 14 110 14 45 50 85 86 5
1110,109 58 59 15 61 46 52
2749,43 14 58 22 29 115 116 30 59 98
2777,302 14 15 41
558,31 81 94 95 89 86 59 9 10
941,62 22 29 115 88 218 115 116 175 176
2776,302 14 15 40
2791,57 14 45 50 63 14 15 16
595,105 106 107 161 24
626,69 22 22 81 82 16
2104,69 22 29 115 116 95 82 19
443,141 142 143 144
444,141 142 143 145
630,62 22 23 23 150
1799,31 274 14 15 40
2746,302 14 15 16
559,55 22 29 115 116 30 59 9 26
1297,62 63 14 15 16
285,13 14 45 50 29 30 5
557,31 81 94 95 89 86 59 9 26
2006,69 22 63 64 68
2182,87 177 178 203 200 36
833,87 177 178 203 200 37
45,44 45 46 47
1201,42 237 238 239
1480,62 22 85 86 5
2760,67 22 22 23 51 54
2334,201 202 203 211 23 114 37
1111,21 22 23 59 112
1861,87 88 89 86 23 171
2112,80 73 163 22 22 23 114 37
918,92 218 219 16
2113,80 73 163 22 22 23 114 36
1304,102 63 14 58 22 29 30 5
2498,153 63 64 164 90
1513,67 22 23 114 37
1514,67 22 23 114 36
1531,67 22 23 114 35
1801,31 274 14 15 16
612,80 73 163 22 22 23 165
1251,69 73 77 22 23 53
1019,49 50 22 63 64 65
2303,31 142 143 89 86 23 78 74 79
663,80 73 77 22 23 171
1133,92 29 115 116 30 59 98
1046,13 14 58 73 74 75
1364,154 22 22 81 82 16
79,13 14 15 41
2404,62 63 14 15 83
85,49 60 61 46 15 19
594,105 106 107 161 90
1359,170 22 23 23 68
86,13 14 15 40
2620,170 22 23 23 66
1549,125 88 121 94 115 88 89 91
1483,87 88 89 86 23 68
7,13 14 15 16
1306,69 73 77 22 23 68
2660,87 88 89 86 23 66
1054,80 73 163 22 22 23 126
1518,55 22 23 23 23 114 36
56,21 22 23 51 46 52
1519,55 22 23 23 23 114 35
2061,172 22 223 94 95 122 124
826,32 199 200 37
1016,42 2 3 5
2335,201 202 203 211 23 114 36
275,21 22 23 59 98
1015,42 2 3 4
1517,55 22 23 23 23 114 37
2178,32 199 200 36
825,32 199 200 35
1167,69 73 163 22 85 88 89 91
1481,87 88 89 86 23 117
629,62 22 23 23 162
2575,84 14 58 29 115 116 191 192
372,31 14 110 14 58 29 115 116 30 23 117
1171,230 231 232 82 23 53
259,13 14 15 70
2696,62 63 14 15 56
1745,93 268 269 82 19
515,69 22 22 23 23 152
2491,31 14 45 50 292 88 94 115 116 30 51 54
2629,13 81 82 23 23 23 23 23 169
1356,69 22 22 23 23 155
2633,67 63 14 15 111 9 26
434,31 14 58 22 29 115 116 30 51 54
2115,172 22 23 23 23 114 36
2349,92 202 88 94 115 88 89 91
2114,172 22 23 23 23 114 37
310,57 14 45 50 29 115 116 30 23 117
1301,80 73 77 22 23 59 98
57,55 22 23 51 54
105,62 63 14 15 40
2513,80 73 163 63 14 45 50 29 30 5
63,13 14 15 56
1200,236 237 238 239
70,20 8 58 59 15 16
667,69 22 22 85 86 5
1748,213 22 22 81 268 269 267 176
134,57 14 15 40
1913,251 22 73 163 22 22 29 30 5
2079,87 88 89 86 23 23 114 37
1929,31 81 94 95 89 86 23 171
68,20 8 58 59 15 19
2373,125 88 94 115 116 30 51 46 47
2372,125 88 94 115 116 30 51 46 52
332,13 81 118 119 89 96
627,156 22 23 150
142,69 22 23 51 46 52
2352,1 2 115 116 30 23 59 9 26
133,13 14 15 83
183,31 81 94 95 89 86 23 78 90
350,57 14 15 56
880,57 14 15 41
382,127 22 23 59 98
1864,31 14 58 22 22 85 88 89 91
691,62 22 22 85 88 94 115 116 30 23 78 90
810,57 14 58 29 115 116 191 192
1638,39 113 63 14 45 50 29 30 5
2417,31 14 110 14 58 29 115 88 89 91
657,69 22 103 22 81 82 16
1681,39 113 22 81 94 95 224 23 117
467,57 133 136 22 29 115 116 143 149
255,20 8 58 59 15 41
1357,69 22 22 23 23 68
1640,69 22 103 22 23 99
1727,151 22 22 23 23 59 98
758,20 8 17 22 185 186 5
1969,69 22 81 268 269 89 96
69,20 8 58 59 15 56
1548,92 85 88 121 94 115 88 89 91
994,92 223 218 115 116 30 23 59 98
274,31 14 58 29 30 5
2043,92 223 94 115 116 175 68
256,20 8 58 59 15 40
447,13 142 143 117
64,57 14 15 16
1452,42 2 3 40
169,31 14 45 50 22 22 85 86 5
754,127 22 23 59 184
395,12 8 17 18 15 41
1735,213 22 22 81 82 16
633,13 103 104 23 68
339,120 121 122 119 82 19
2650,48 45 60 14 45 50 22 22 29 30 5
1522,32 113 22 22 85 86 5
15,21 22 23 18 9 26
446,13 142 143 145
1461,55 22 23 23 114 37
1462,55 22 23 23 114 36
445,13 142 143 144
2704,13 103 104 23 53
1970,69 22 81 268 269 89 116 30 23 117
9,12 8 17 18 15 19
371,31 14 58 29 115 116 30 59 9 10
699,87 88 89 116 95 82 23 104 19
1703,72 73 163 22 22 23 65
2743,92 85 88 94 115 116 30 51 46 52
543,20 8 58 59 15 70
886,80 73 77 22 23 68
2148,220 214 215 144
327,32 113 22 29 115 88 89 91
2001,57 14 15 70
2131,32 113 22 23 104 23 104 19
2717,62 22 22 22 22 29 30 5
514,69 22 22 23 23 19
370,31 14 58 29 115 116 30 59 9 26
124,80 73 77 22 23 53
135,57 14 15 83
1660,80 73 163 22 23 114 36
2691,13 14 15 64 51 54
1659,80 73 163 22 23 114 37
1596,97 58 59 15 111 98
1951,39 33 14 58 29 30 5
2323,28 286 287 288
125,80 73 77 22 23 66
340,120 121 122 119 82 68
616,69 22 22 23 23 164 90
2205,62 81 94 95 224 51 46 52
1007,31 14 110 14 45 50 22 29 115 116 95 123
1473,246 22 81 82 16
120,76 77 78 74 75
1882,67 22 22 23 59 98
1963,31 14 58 22 29 115 116 30 59 98
1736,151 22 22 81 82 16
2418,213 22 81 94 95 89 96
659,76 77 78 74 66
556,31 14 45 50 22 81 94 95 89 86 59 9 26
760,31 14 17 22 185 186 5
883,76 77 78 74 68
1444,31 218 219 89 116 95 82 19
789,31 14 45 50 22 81 187 188 89 86 51 54
2291,32 113 22 85 88 89 91
1816,87 177 178 116 30 23 59 98
2797,13 14 58 29 115 116 191 192
277,55 22 23 59 98
119,76 77 78 74 79
2551,220 214 218 219 89 116 30 51 54
60,42 14 45 50 22 29 30 5
1656,38 113 22 103 22 29 30 5
1484,55 22 85 88 89 91
1093,44 45 60 14 15 40
1949,132 58 59 15 34 37
1777,261 270 272 273 271 66
1950,132 58 59 15 34 36
1960,44 45 60 14 15 41
535,13 14 45 50 22 81 82 16
1435,87 88 89 116 95 82 23 68
2145,172 22 23 23 23 23 23 114 37
206,42 14 58 22 22 23 101
2146,172 22 23 23 23 23 23 114 36
10,12 8 17 18 15 16
2147,172 22 23 23 23 23 23 114 35
2484,62 22 29 115 116 95 82 19
1582,13 14 15 256
2714,31 14 45 60 14 58 29 30 5
1112,55 22 23 59 112
569,92 29 115 116 95 123
269,13 14 110 14 15 16
2282,13 14 110 14 15 41
802,13 14 110 14 15 40
2481,31 14 45 50 29 115 116 30 23 285 54
819,69 194 195 116 30 59 98
1353,31 103 22 22 29 30 5
1535,32 113 22 22 85 88 94 95 122 124
2353,6 2 115 116 30 23 59 9 26
1460,21 22 23 23 114 36
2672,300 22 81 118 119 89 96
1459,21 22 23 23 114 37
204,100 22 23 23 65
203,100 22 23 23 66
1180,28 22 23 144
680,76 77 78 74 150
2354,6 2 115 116 30 23 59 9 10
2549,92 85 88 94 115 88 94 115 88 89 91
170,87 88 89 86 23 78 90
150,31 14 45 50 22 63 64 66
1061,127 22 23 23 164 74 59 98
970,42 14 45 50 22 223 224 5
2588,39 33 14 15 83
665,172 22 23 23 65
664,172 22 23 23 66
2132,67 22 23 104 19
1124,13 14 58 22 81 82 16
36,39 33 14 15 41
35,39 33 14 15 40
90,42 14 15 61 46 52
1654,55 22 23 104 23 104 19
1739,32 113 22 266 267 5
91,42 14 15 61 46 47
149,31 14 45 50 22 63 64 65
1085,32 33 14 58 22 29 30 5
618,166 22 23 23 164 90
2367,92 29 115 116 95 82 59 98
1169,230 231 232 82 19
666,172 22 23 23 68
895,55 22 29 115 88 89 91
2775,13 14 15 301
986,39 33 14 15 56
2044,92 223 94 115 116 175 5
2204,62 81 94 95 224 51 54
1318,92 223 94 115 116 30 23 78 90
1971,31 81 268 269 89 96
194,67 22 23 59 98
245,69 22 22 29 30 5
728,62 174 115 177 178 91
1037,227 22 22 23 169
2019,62 63 133 136 22 29 115 116 30 23 117
492,31 81 118 119 89 116 30 23 24
2109,32 113 22 23 164 90
1876,55 22 23 59 15 64 68
1875,97 58 59 15 64 250
575,125 88 94 115 88 89 91
483,39 113 22 81 82 16
953,13 14 45 50 22 23 167
1846,31 14 58 22 23 65
1392,151 22 29 115 116 30 23 117
1182,28 22 29 30 5
1570,43 14 58 22 85 88 89 91
1344,62 22 23 104 19
1351,251 22 103 22 22 29 30 5
2097,125 88 121 268 88 268 88 89 91
330,93 118 119 82 68
764,12 8 110 111 15 19
1712,39 113 73 163 22 22 23 65
1704,69 73 163 22 22 23 65
1705,69 73 163 22 22 23 66
2241,31 81 94 95 89 86 51 46 52
2410,42 14 110 14 15 16
337,31 81 118 119 89 116 30 23 53
1152,72 73 74 164 90
2432,48 45 46 15 111 15 19
1948,31 180 181 178 116 95 82 19
2486,92 292 88 94 115 116 95 123
1592,42 14 110 14 15 40
427,55 22 23 137 140
757,31 14 58 22 185 186 5
765,12 8 110 111 15 41
1069,129 22 22 22 23 104 19
1498,39 113 114 36
1497,39 113 114 35
428,55 22 23 137 138
297,39 113 114 37
299,21 22 23 114 36
1797,62 270 272 274 14 15 40
2727,67 63 64 51 46 47
591,76 160 161 158 159
2719,80 73 233 14 45 50 29 30 5
742,182 157 160 106 180 181 16
2000,105 106 180 181 178 116 3 222
1512,31 14 58 22 22 23 114 36
2726,67 63 64 51 46 52
2329,31 14 45 50 22 210 211 65
642,80 73 163 22 103 104 16
795,132 58 59 15 111 9 26
298,21 22 23 114 37
217,69 22 103 104 16
573,31 14 58 85 88 94 115 88 89 91
2615,154 22 22 23 169
2053,49 50 22 81 82 16
2427,31 14 58 22 23 128
1393,151 22 29 115 116 30 23 53
1490,93 94 95 82 23 59 15 19
796,132 58 59 15 111 9 10
590,76 160 161 158 162
379,31 14 58 22 23 126
1131,32 113 22 29 115 116 30 59 98
644,156 22 22 103 22 23 169
835,38 199 202 177 178 91
684,80 73 77 22 23 164 74 79
2274,62 81 94 95 224 23 78 74 79
284,69 22 22 22 29 30 5
1630,62 22 63 64 114 36
1629,62 22 63 64 114 37
23,13 14 17 22 29 30 5
930,13 14 58 22 29 115 116 30 23 117
336,31 81 118 119 89 116 30 23 117
1798,62 270 272 274 14 15 56
200,31 14 58 22 23 99
1226,62 22 22 29 30 5
2636,84 14 110 14 45 50 85 86 5
570,92 29 115 116 95 82 19
1511,31 14 58 22 22 23 114 37
1230,244 22 23 150
2055,172 22 223 224 5
1755,62 22 266 268 269 122 124
840,20 180 181 16
2201,80 73 233 14 45 50 223 224 5
733,20 180 181 19
485,31 14 17 22 29 115 116 143 149
345,92 29 115 88 94 95 122 124
944,125 88 218 115 116 175 176
727,173 174 115 177 178 91
897,217 218 219 19
482,32 113 22 81 82 16
1536,92 85 88 94 95 122 124
1059,127 22 23 23 164 90
654,13 81 82 23 104 23 68
952,31 180 181 178 116 3 4
326,39 113 22 29 115 88 89 91
1448,255 22 23 150
2036,44 45 50 22 223 224 5
1286,156 22 103 63 64 101
1190,72 73 233 14 15 16
1410,125 88 94 95 122 224 23 53
843,13 180 181 178 96
1102,39 113 63 14 15 40
2583,71 14 58 29 30 5
2566,62 22 63 14 45 50 85 86 5
2722,62 63 14 45 50 29 115 177 178 91
649,31 103 22 23 104 23 164 90
2710,13 81 82 23 104 23 117
2363,31 14 17 22 29 115 116 30 59 9 10
1076,13 81 82 23 23 23 128
2287,39 113 22 85 86 5
1282,31 103 63 64 104 23 68
1465,62 22 22 223 224 5
729,92 174 115 177 178 91
784,93 187 188 82 19
924,31 218 219 89 96
2362,31 14 17 22 29 115 116 30 59 9 26
1296,102 63 14 15 16
1376,62 22 22 81 94 95 224 23 117
1792,62 270 272 274 275 16
643,129 22 103 104 16
892,92 29 115 116 30 23 78 74 79
2497,153 63 64 16
2542,92 29 115 116 30 23 78 74 75
258,43 14 58 22 29 30 5
1005,31 81 94 95 89 116 219 19
1881,151 22 85 88 89 91
2140,39 113 22 22 23 164 90
711,62 174 175 5
854,32 33 14 58 185 186 5
1653,21 22 23 104 23 104 19
1446,172 22 29 30 5
2752,31 14 58 29 115 116 175 176
14,21 22 23 25
13,21 22 23 24
1018,44 45 50 22 29 30 5
893,92 29 115 116 30 23 78 74 68
1409,125 88 94 95 122 224 23 117
878,213 210 211 68
1310,92 29 115 116 30 23 78 74 66
1677,69 73 233 14 58 22 223 224 5
1833,92 29 115 116 30 23 164 90
1075,13 81 82 23 23 23 68
2595,84 14 58 185 180 181 296 204
1026,225 58 59 15 64 23 66
1401,55 22 23 23 59 98
1027,225 58 59 15 64 23 65
1321,62 63 14 58 22 29 115 116 30 23 78 90
2226,55 22 29 115 116 30 23 285 54
2378,20 180 181 287 25
1690,72 73 233 14 15 40
1634,39 113 63 14 15 16
54,21 22 23 53
291,21 22 23 68
1766,206 180 181 178 269 123
1818,42 106 180 181 16
506,21 22 23 66
1121,154 22 23 59 15 56
1299,97 58 59 15 64 104 23 68
2188,109 58 22 29 30 5
617,69 22 22 23 23 164 74 79
848,31 180 181 178 203 200 37
1077,13 81 82 23 23 23 226
2739,43 14 58 22 29 115 116 95 123
461,31 14 17 22 29 115 116 30 59 148
2289,32 113 22 85 86 5
2059,31 14 58 22 81 94 95 224 23 171
1790,69 270 272 274 275 16
486,31 14 17 22 29 115 116 143 19
2490,125 88 94 115 116 95 82 23 155
857,92 185 180 181 207
1776,261 270 272 273 40
2665,31 14 58 22 23 299
1316,151 22 223 94 115 116 30 23 78 90
1932,92 29 115 88 121 94 115 116 30 23 53
2689,31 14 45 50 63 64 65
2690,31 14 45 50 63 64 68
1183,146 22 29 30 5
885,62 73 77 22 23 68
2751,57 14 58 29 115 116 175 176
1769,27 22 23 59 15 41
422,139 136 137 134 19
2782,44 45 284 22 23 59 9 26
362,92 29 115 116 30 23 59 9 26
1648,13 103 104 23 104 19
1543,92 85 88 121 94 115 116 95 123
143,67 22 23 51 54
1101,32 113 63 14 15 40
1178,21 22 23 144
1837,57 14 58 81 94 95 89 96
424,139 136 137 134 16
911,62 210 218 219 5
1315,55 22 223 94 115 116 30 23 78 90
749,183 58 59 15 41
1633,32 113 63 14 15 16
1320,92 223 94 115 116 30 23 78 74 66
1173,31 14 45 50 22 81 231 232 89 96
1319,92 223 94 115 116 30 23 78 74 79
49,48 45 46 15 34 37
1292,13 14 15 64 104 19
50,48 45 46 15 34 35
1216,27 22 23 59 15 19
248,48 45 46 15 34 36
1688,97 58 59 15 61 54
839,20 180 181 205
1127,21 22 23 171
346,92 29 115 88 94 95 122 119 123
1890,151 22 103 22 23 250
423,139 136 137 134 56
1641,69 22 103 22 23 114 37
1874,97 58 59 15 64 68
1577,31 103 22 81 94 95 89 86 23 117
2058,31 14 58 22 81 94 95 224 23 117
363,43 14 58 22 29 115 116 30 59 9 26
1786,262 274 275 273 271 260
2158,31 81 94 95 89 282 283
380,31 14 58 22 23 59 98
1931,92 29 115 88 121 94 115 116 30 23 117
503,21 22 23 150
748,183 58 59 15 19
1655,55 22 23 104 23 104 23 164 90
750,183 58 59 15 16
306,69 22 22 29 115 116 30 51 46 52
2785,28 303 304 288
1897,31 103 22 73 74 75
1742,173 266 267 23 65
462,31 14 17 22 29 115 116 30 59 15 19
318,31 14 45 50 22 29 115 116 30 23 53
435,31 14 58 22 29 115 116 30 51 46 52
1547,125 88 121 94 115 116 95 82 23 59 98
884,62 73 77 22 23 53
159,48 45 46 15 64 23 66
1050,76 163 164 74 59 15 19
160,48 45 46 15 64 23 65
2753,31 14 58 29 115 116 175 5
2152,87 88 89 91
1391,213 210 211 150
655,13 81 82 23 104 23 167
76,13 14 58 22 29 30 5
1236,244 22 103 22 23 99
2017,67 63 133 136 22 29 30 5
1377,62 22 22 81 94 95 224 23 53
526,55 22 23 23 23 23 23 23 23 23 66
527,55 22 23 23 23 23 23 23 23 23 65
1082,42 14 15 34 37
914,62 210 218 219 215 144
1083,42 14 15 34 36
2102,55 22 29 115 116 95 123
993,92 223 218 115 116 30 23 53
1014,6 2 3 4
3,6 2 3 5
199,57 14 58 22 23 23 66
2468,48 45 50 292 293 5
905,55 208 218 219 211 68
2302,31 142 143 89 86 23 78 90
576,13 14 58 29 30 5
295,32 113 114 36
296,32 113 114 37
328,92 29 115 88 89 91
497,69 22 81 94 95 89 96
1496,32 113 114 35
414,67 63 14 58 29 30 5
1132,32 113 22 29 115 116 30 59 15 19
484,43 14 17 22 29 115 116 143 149
454,21 142 143 16
1042,170 22 23 23 164 74 150
75,55 22 23 59 9 11
1032,151 73 163 22 23 150
2478,31 81 94 95 89 293 176
317,31 14 45 50 22 29 115 116 30 23 117
74,55 22 23 59 9 10
1470,31 14 58 22 23 150
1731,170 22 23 23 59 15 111 98
704,129 22 22 81 94 95 89 96
2568,21 142 143 89 86 51 54
645,151 22 22 103 22 23 169
2740,92 29 115 116 95 82 68
2603,92 295 180 181 207
2796,97 58 29 30 5
127,80 73 77 22 29 30 5
1367,21 22 23 252
1521,39 113 22 22 85 86 5
2403,69 63 64 68
2402,69 63 64 65
2096,92 85 88 121 268 88 268 88 89 91
472,92 29 115 116 143 144
1600,57 14 58 22 85 86 5
73,55 22 23 59 9 26
511,153 22 23 68
1664,87 88 89 86 23 164 90
1891,151 22 103 22 23 150
621,13 81 82 23 23 164 90
873,21 208 209 53
470,92 29 115 116 143 149
2680,125 88 118 119 122 124
1558,62 22 22 223 94 95 122 89 96
2066,55 22 223 121 94 115 116 30 23 117
172,87 88 89 86 23 78 74 75
2347,92 29 115 116 30 23 23 23 23 66
43,43 14 15 16
1469,31 14 58 22 23 245
1836,93 94 95 82 59 15 19
1109,109 58 59 15 61 54
1293,13 14 15 64 104 23 68
1982,31 142 143 89 269 82 19
261,109 110 111 15 70
171,87 88 89 86 23 78 74 79
381,31 14 58 22 23 59 15 19
1031,151 73 163 22 23 128
1013,6 2 3 40
2172,39 113 22 223 94 115 116 30 23 117
1812,57 14 58 22 29 115 116 175 176
1515,21 22 23 23 23 114 37
1658,69 73 163 22 23 114 37
1754,67 22 266 268 269 122 124
1796,261 270 272 274 14 15 40
1516,21 22 23 23 23 114 36
670,87 88 89 86 23 78 74 66
41,43 14 15 40
42,43 14 15 41
915,62 210 218 219 215 216
2546,87 88 89 116 30 51 54
1291,102 63 64 68
510,153 22 23 16
1723,31 14 58 22 23 212
2649,44 45 60 14 45 50 22 22 29 30 5
192,69 22 23 59 98
2606,13 14 15 64 23 23 65
