id,path
605,13 41 57 58 18 24 6 12
701,7 5 59 60 52 50 6 12
848,13 23 24 6 4
702,7 5 59 60 52 50 6 4
460,7 5 31 32 62 56 6 4
215,1 5 31 21 18 36 32 10
603,7 5 41 57 58 63 18 24 6 4
83,1 5 23 24 24 10
378,13 31 21 18 36 32 10
703,1 5 59 60 52 10
624,7 19 21 18 36 32 6 4
717,7 5 25 35 36 18 70 6 4
371,7 19 21 18 36 32 6 12
232,1 5 39 40 6 4
698,13 51 52 50 6 12
22,7 2 16 17 3 12
718,7 5 25 35 36 18 70 6 12
231,1 5 39 40 6 12
699,13 51 52 50 6 4
23,7 2 16 17 3 4
4,7 8 9 11 6 12
726,7 5 38 35 36 18 70 60 6 4
5,7 8 9 11 6 4
27,1 2 16 17 18 9 11 6 12
255,7 5 31 32 6 4
28,1 2 16 17 18 9 11 6 4
348,13 51 31 35 36 37 6 4
356,13 31 35 36 37 6 12
612,13 41 57 58 18 24 65 9 4
697,7 5 31 32 9 9 9 4
870,1 5 38 35 36 18 24 24 10
263,1 5 43 31 21 18 32 6 12
459,7 5 31 32 62 56 6 12
267,7 5 41 45 46 47 18 32 6 4
171,13 31 35 36 37 6 4
268,7 5 41 45 46 47 18 32 6 12
365,7 5 38 35 36 18 36 32 52 10
262,1 5 43 31 21 18 32 6 4
555,1 5 39 21 18 58 42 6 12
582,1 5 31 35 36 37 6 4
261,7 5 43 31 21 18 32 6 12
387,7 5 25 35 36 18 40 6 4
452,1 5 49 55 61 62 56 6 12
162,7 5 33 34 6 4
386,7 5 25 35 36 18 40 6 12
685,7 8 9 9 9 4
453,1 5 49 55 61 62 56 6 4
846,1 5 8 21 18 9 6 12
857,7 5 23 24 24 54 6 4
556,1 5 39 21 18 58 42 6 4
570,1 5 31 35 36 37 6 12
141,7 16 17 18 22 28 26 10
847,1 5 8 21 18 9 6 4
260,7 5 43 31 21 18 32 6 4
767,1 5 67 31 21 18 32 6 12
29,7 2 16 17 18 9 11 6 4
280,7 19 21 18 47 48 42 10
321,1 5 31 32 52 6 12
256,7 5 31 32 6 12
768,1 5 67 31 21 18 32 6 4
856,7 5 23 24 24 54 6 12
314,7 19 21 18 22 9 4
26,7 2 16 17 18 9 11 6 12
225,1 5 8 21 35 21 18 22 10
244,7 16 17 18 40 6 12
152,1 5 23 24 24 9 6 4
410,7 5 53 55 56 60 6 12
306,7 16 17 18 22 50 6 12
867,7 5 38 35 36 18 24 24 10
151,1 5 23 24 24 9 6 12
411,7 5 53 55 56 60 6 4
307,7 16 17 18 22 50 6 4
322,1 5 31 32 52 6 4
407,1 5 25 26 60 6 12
246,1 5 41 42 10
539,7 19 21 18 22 6 4
226,7 5 8 21 35 21 18 22 10
408,1 5 25 26 60 6 4
243,7 16 17 18 40 6 4
695,7 5 31 32 9 10
158,1 5 31 32 9 4
112,1 19 21 18 9 6 4
692,1 5 31 32 9 10
40,7 19 21 18 22 6 12
113,1 19 21 18 9 6 12
445,7 5 55 56 50 10
526,13 49 55 61 31 21 18 58 6 12
441,1 5 55 56 50 10
561,13 31 35 36 34 10
161,7 5 33 34 6 12
525,13 49 55 61 31 21 18 58 6 4
553,7 5 39 21 18 58 42 6 12
164,1 5 33 34 6 4
157,7 5 31 32 9 4
554,7 5 39 21 18 58 42 6 4
163,1 5 33 34 6 12
478,1 5 23 21 57 58 63 18 24 10
219,7 8 31 21 18 36 32 10
656,1 5 49 67 68 50 10
853,1 5 23 24 24 6 12
470,7 5 57 58 63 18 24 6 4
196,7 8 23 23 21 18 32 6 4
770,1 5 67 31 21 18 32 9 10
852,1 5 23 24 24 6 4
432,13 59 25 35 36 37 6 4
497,7 8 31 21 18 32 10
451,7 5 49 55 61 62 56 6 4
450,7 5 49 55 61 62 56 6 12
654,7 5 49 67 68 50 10
793,13 8 21 18 24 6 12
684,7 8 9 9 60 6 4
633,1 5 8 8 21 18 24 24 10
202,7 8 23 23 21 18 32 6 12
33,1 19 21 18 9 10
62,7 19 21 18 24 6 4
92,13 23 23 21 18 24 6 12
804,7 8 21 18 9 4
252,7 5 31 32 44 6 12
576,13 33 35 36 18 36 32 10
90,7 5 23 24 24 24 10
774,7 8 8 8 31 21 18 32 6 12
3,7 8 9 10
400,1 5 31 32 9 6 4
251,7 5 31 32 44 6 4
794,13 8 21 18 24 6 4
58,7 5 23 24 6 4
596,7 5 23 24 65 9 4
636,7 5 8 8 21 18 24 24 10
