id,path
958,47 2 3 27
822,47 2 3 33
1328,14 2 3 51
129,36 2 3 16
1329,14 2 3 52
360,36 2 3 17
831,58 2 3 21
243,36 2 3 13
832,58 2 3 25
207,47 2 3 40
1036,58 2 3 13
915,36 2 3 6
197,47 2 3 45
130,36 2 3 4
252,58 2 3 16
808,47 2 3 44
127,36 2 3 5
253,58 2 3 17
533,47 2 3 43
415,36 2 3 63
391,36 2 3 60
463,36 2 3 59
615,36 2 3 57
241,36 2 3 55
865,36 2 3 52
1029,122 2 3 4
379,36 2 3 51
199,47 2 3 6
1218,89 2 3 91
517,47 2 3 5
530,47 2 3 4
601,36 2 3 44
600,36 2 3 43
1031,122 2 3 22
954,36 2 3 40
1006,47 2 3 7
953,36 2 3 38
1220,89 2 3 99
200,47 2 3 13
1221,89 2 3 100
1030,122 2 3 21
654,36 2 3 99
1020,102 2 3 4
650,80 2 3 33
764,36 2 3 97
842,47 2 3 79
1166,102 2 3 5
1058,36 2 3 95
674,36 2 3 92
965,47 2 3 83
956,80 2 3 43
1216,36 2 3 87
1264,47 2 3 92
972,36 2 3 85
1005,47 2 3 91
826,36 2 3 83
1203,47 2 3 97
451,80 2 3 16
462,36 2 3 81
1295,80 2 3 17
619,80 2 3 22
605,36 2 3 79
807,47 2 3 100
453,80 2 3 21
806,47 2 3 99
1258,36 2 3 77
378,36 2 3 75
416,36 2 3 73
853,113 2 3 16
1130,36 2 3 131
618,80 2 3 6
1330,36 2 3 127
452,80 2 3 4
548,80 2 3 5
621,47 2 3 51
1033,47 2 3 57
516,47 2 3 60
1039,124 2 3 4
514,47 2 3 59
833,58 2 3 33
879,36 2 3 117
866,36 2 3 114
855,113 2 3 33
575,47 2 3 63
890,47 2 3 69
1348,58 2 3 55
736,47 2 3 67
952,47 2 3 73
936,36 2 3 104
935,36 2 3 103
1265,47 2 3 77
655,36 2 3 100
1040,124 2 3 21
1150,47 2 3 75
1345,102 2 3 67
1154,102 2 3 69
1300,47 2 3 143
1084,102 2 3 63
668,102 2 3 59
1037,58 2 3 123
666,102 2 3 60
785,80 2 3 109
824,102 2 3 51
1350,102 2 3 52
1306,144 2 3 73
1278,36 2 3 141
546,80 2 3 91
1180,102 2 3 43
811,102 2 3 44
1174,36 2 3 135
547,80 2 3 92
1079,102 2 3 35
821,102 2 3 33
1014,102 2 3 27
1289,102 2 3 28
812,102 2 3 22
747,102 2 3 25
667,102 2 3 21
1064,47 2 3 127
669,102 2 3 16
1291,102 2 3 17
454,80 2 3 59
1182,47 2 3 137
749,102 2 3 13
748,102 2 3 6
1326,102 2 3 8
1317,102 2 3 125
1026,102 2 3 121
665,102 2 3 99
1080,102 2 3 100
1215,102 2 3 83
1273,102 2 3 85
1271,102 2 3 75
551,93 2 3 21
1114,93 2 3 22
856,113 2 3 52
1312,146 2 3 4
1315,146 2 3 5
1000,93 2 3 28
1041,124 2 3 43
609,93 2 3 16
610,93 2 3 17
464,82 2 3 21
553,93 2 3 5
561,93 2 3 6
1042,124 2 3 44
611,93 2 3 4
467,82 2 3 4
468,82 2 3 6
1314,146 2 3 43
1316,146 2 3 44
466,82 2 3 16
1313,146 2 3 21
854,113 2 3 112
1327,18 2 3 8
1323,82 2 3 100
411,18 2 3 6
1322,82 2 3 99
862,115 2 3 52
41,18 2 3 4
155,18 2 3 5
554,93 2 3 91
552,93 2 3 92
42,18 2 3 16
43,18 2 3 17
1113,93 2 3 79
40,18 2 3 15
153,18 2 3 13
1002,93 2 3 73
152,18 2 3 40
587,29 2 3 22
706,18 2 3 38
586,29 2 3 21
91,29 2 3 28
154,18 2 3 34
679,93 2 3 59
93,29 2 3 25
156,18 2 3 35
960,29 2 3 16
212,18 2 3 49
108,29 2 3 13
519,18 2 3 44
1100,18 2 3 45
518,18 2 3 43
776,18 2 3 25
62,18 2 3 22
92,29 2 3 6
94,29 2 3 5
61,18 2 3 21
999,93 2 3 43
1001,93 2 3 44
368,18 2 3 33
1349,82 2 3 60
465,82 2 3 59
114,18 2 3 31
90,29 2 3 4
