id,path
4031,141 224 52 53 48 117 112 113
4172,36 12 47 52 53 48 117 112 118
2190,70 12 12 47 52 53 48 13 192 67 59
4026,55 50 52 57 224 52 53 48 117 112 118
2647,89 127 128 53 48 9 3 10
1077,36 12 13 156 153 41
3993,213 2 8 12 47 52 53 137 44 10
3980,106 43 224 225 88
2289,55 47 52 53 48 13 185 112 113
4173,36 12 47 52 53 48 117 112 113
2890,209 12 12 47 48 20
2281,110 111 184 12 13 117 112 113
3537,55 47 52 57 86 257 258 199 25
3883,264 217 218 219
3885,264 217 218 220
1276,55 47 52 53 48 13 185 112 118
1778,36 12 13 68
1792,1 43 136 137 128 134 117 119
1626,62 12 12 12 13 13 59
3791,110 111 120 2 3 37
882,55 133 127 136 137 144 128 88
2280,110 111 184 12 13 117 112 118
3141,55 47 52 127 136 52 53 137 44 13 13 161
1581,91 92 198 199 5
454,110 111 120 2 3 32
207,65 66 67 69
997,55 133 127 150 151 144 146 44 13 109
193,62 57 58 64
1908,29 22 8 12 204 205 20
1537,6 2 8 12 47 52 53 48 13 192 78
206,65 66 67 68
3928,114 111 184 12 13 9 3 235 219
3677,1 2 8 12 13 208
3927,114 111 184 12 13 9 3 235 220
3884,264 217 218 263
776,36 12 13 109
2819,228 168 52 127 136 52 53 48 13 35
1714,26 22 8 9 3 121 112 113
1826,89 127 128 134 13 192 78
1876,1 2 8 12 43 136 137 128 88
2638,16 2 8 47 52 53 169 170
1713,26 22 8 9 3 121 112 118
2488,95 96 52 53 48 13 9 23 30
3382,71 249 76 2 3 5
433,42 2 8 12 47 48 20
751,55 47 52 53 137 140
1608,106 12 12 13 13 109
2601,70 12 43 145 146 128 134 13 126
2489,95 96 52 53 48 13 9 23 24
2490,95 96 52 53 48 13 9 23 25
2856,55 47 52 127 136 52 53 48 117 112 3 10
3316,55 47 52 127 230 52 53 48 13 101 23 30
4007,70 12 133 127 136 52 53 137 140
856,149 12 13 13 107
3060,245 8 12 43 136 137 128 88
3581,135 261 262 44 13 161
1695,106 43 136 137 205 117 112 3 10
1779,115 184 12 133 134 20
1382,108 12 12 47 52 53 137 44 13 9 61
3001,1 2 8 12 47 52 53 137 44 10
855,149 12 13 13 59
969,135 150 151 44 13 109
1970,16 43 136 137 128 53 137 140
937,123 12 43 136 137 128 134 13 126
970,135 150 151 44 13 131
3264,221 217 66 249 12 133 134 20
2565,29 22 8 47 48 20
927,62 12 43 136 137 128 53 48 13 126
1610,106 12 12 13 13 59
4014,55 47 52 127 136 52 53 225 44 10
2591,89 127 128 134 13 9 3 10
4016,55 47 52 127 136 52 53 225 44 5
2440,62 57 58 222
4069,110 111 112 3 235 220
1959,89 127 128 53 137 44 13 131
2602,70 12 43 145 146 128 134 13 35
4070,110 111 112 3 235 219
2230,114 111 116 12 43 44 5
3646,125 12 12 12 133 134 20
2507,1 2 100 12 47 52 53 48 13 9 23 30
559,115 116 12 47 48 20
3941,216 217 12 13 13 124
593,36 12 13 13 117 112 118
2196,197 198 199 5
4231,141 194 198 257 258 199 93 238 78
3151,36 12 13 247
1570,197 198 199 10
4232,141 194 198 257 258 199 93 238 102
3235,110 111 116 12 13 250 67 218 220
1066,154 155 156 153 32
594,36 12 13 13 117 112 113
971,135 150 151 44 13 59
1781,114 111 184 12 133 134 20
2592,89 127 128 134 13 9 3 41
3188,114 111 184 12 47 52 53 48 13 185 119
929,62 12 43 136 137 128 53 48 13 59
1065,154 155 156 153 41
1569,197 198 199 25
3763,42 2 8 12 204 205 20
928,62 12 43 136 137 128 53 48 13 35
1259,110 111 184 12 13 35
520,70 12 43 44 5
2081,36 12 13 13 211 117 112 113
3859,62 12 12 47 52 53 48 13 35
2080,36 12 13 13 211 117 112 118
2456,16 2 8 43 224 225 88
3358,105 253 92 93 94
1602,201 12 13 59
3108,135 136 137 44 13 13 9 246
2531,55 133 127 136 52 53 48 117 119
596,114 111 116 12 12 47 48 20
2096,16 2 8 12 47 52 53 48 13 9 23 30
2333,201 12 43 150 151 128 88
3199,16 2 8 12 47 52 53 48 13 185 112 113
1776,110 111 184 12 13 68
266,55 50 52 53 83 84
1475,55 168 52 127 136 52 53 48 13 126
3198,16 2 8 12 47 52 53 48 13 185 112 118
2097,16 2 8 12 47 52 53 48 13 9 23 24
4227,55 47 52 194 198 257 258 199 268 103
2793,16 2 100 12 47 52 53 48 9 3 10
3749,110 111 184 12 13 59
3958,36 12 13 13 13 117 112 118
4167,141 127 230 52 53 48 20
3722,39 8 12 47 52 53 137 44 10
1971,16 43 136 137 128 53 137 44 10
3959,36 12 13 13 13 117 112 113
2195,197 198 199 214
3994,213 2 8 12 47 52 53 137 44 13 161
267,55 50 52 53 83 60
990,149 12 133 127 150 151 144 146 140
3305,1 2 100 12 47 52 53 231 10
847,62 12 133 134 20
3896,36 12 13 218 263
910,55 133 127 143 136 52 53 48 13 9 23 24
3599,248 12 12 12 12 13 107
1609,106 12 12 13 13 200
2172,62 12 210 12 47 52 53 48 13 192 78
2639,16 2 8 47 52 53 169 227
4115,115 116 117 112 3 28 3 10
1991,142 143 144 128 134 13 192 78
4111,110 111 112 3 28 3 73 78
909,55 133 127 143 136 52 53 48 13 9 23 30
1783,89 127 128 134 13 185 119
2823,141 127 136 52 53 48 13 9 3 5
1460,108 12 12 12 47 52 53 48 117 119
1480,141 127 136 52 53 48 13 9 3 10
3357,105 253 92 93 32
3615,63 82 52 53 48 20
1260,110 111 184 12 13 109
2805,141 127 136 52 53 48 13 9 3 4
1061,33 152 153 32
4015,55 47 52 127 136 52 53 225 44 109
2834,1 2 8 12 47 52 53 231 10
645,55 47 52 53 48 13 13 117 119
2326,201 12 43 44 5
1157,16 2 111 116 43 44 5
2385,135 136 137 44 13 13 13 200
2704,70 12 43 150 151 128 88
3146,26 22 8 9 3 243
3897,36 12 13 218 219
3895,36 12 13 218 220
1481,141 127 136 52 53 48 13 9 3 41
3710,34 12 13 211 13 9 61
451,6 2 3 121 112 3 10
2742,7 8 43 44 5
1062,33 152 153 5
3824,33 152 153 4
1566,33 2 8 47 52 194 195 90
3475,141 127 230 52 53 48 13 9 23 24
3416,106 66 249 12 47 52 53 137 140
3476,141 127 230 52 53 48 13 9 23 25
4116,33 2 100 12 47 52 53 48 117 119
2871,71 237 92 93 238 102
3474,141 127 230 52 53 48 13 9 23 30
1993,1 43 136 137 128 134 13 192 78
639,16 2 8 12 47 52 53 48 13 126
1700,1 2 3 121 112 3 10
1701,1 2 3 121 112 3 4
1803,1 2 3 121 112 3 5
2617,55 133 127 136 137 144 146 140
3497,16 2 8 18 257 258 19 13 126
1060,33 152 153 41
2199,29 198 199 195 88
1355,99 96 52 53 48 13 102
1356,99 96 52 53 48 13 103
3062,42 2 8 12 43 136 137 128 53 48 13 126
1147,115 120 2 111 116 47 48 20
736,16 43 136 137 128 134 13 126
996,55 133 127 150 151 144 146 44 10
1093,1 2 3 77 117 112 113
1108,160 12 13 9 3 10
1092,1 2 3 77 117 112 118
1089,16 2 111 116 76 77 107
3934,141 127 230 52 53 48 13 185 112 113
1090,16 2 111 116 76 77 109
3933,141 127 230 52 53 48 13 185 112 118
59,31 8 9 3 28 3 10
3052,160 12 13 9 3 5
1949,141 127 143 136 52 53 137 44 13 109
3631,65 66 191 12 13 13 117 119
1466,106 12 12 47 52 53 48 117 112 3 10
3077,16 2 8 12 12 13 9 3 41
2268,221 217 12 13 117 119
2879,241 237 92 93 238 240
2093,55 47 52 53 48 13 101 23 30
1680,114 111 112 3 73 67 74
821,123 12 43 136 137 128 53 48 13 126
737,16 43 136 137 128 134 13 35
1682,114 111 112 3 73 67 69
1681,114 111 112 3 73 67 68
1263,80 66 182 184 12 47 48 20
448,33 2 3 121 112 118
449,33 2 3 121 112 113
1363,26 22 100 12 47 52 53 48 13 126
1715,29 22 8 9 3 121 119
3051,160 12 13 9 3 41
964,16 43 145 146 128 134 20
1758,135 136 137 44 9 23 30
1234,16 12 13 117 183 78
1759,135 136 137 44 9 23 24
1760,135 136 137 44 9 23 25
2094,55 47 52 53 48 13 101 23 24
1107,160 12 13 9 61
92,38 2 3 5
654,36 12 47 52 127 128 90
427,38 2 3 4
2737,16 230 231 128 151 140
3441,42 2 111 116 76 2 3 5
